# x_ref_m;y_ref_m;width_right_m;width_left_m;x_normvec_m;y_normvec_m;alpha_m;s_racetraj_m;psi_racetraj_rad;kappa_racetraj_radpm;vx_racetraj_mps;ax_racetraj_mps2;banking_rad;s_ref_m;psi_ref_rad;kappa_ref_radpm;dkappa_ref_radpm2
254.2328620;-16.7558800;-7.2777200;7.2066850;-0.9745358;-0.2242318;-4.8165878;343.9725950;1.7369890;0.0104630;41.7599760;6.2685950;-0.0056730;343.9823390;1.7969510;0.0010760;-0.0001740
254.1206260;-16.2686750;-7.2738190;7.2092660;-0.9744198;-0.2247356;-4.8446164;344.4725550;1.7421830;0.0103140;41.8348890;6.2546590;-0.0056460;344.4823140;1.7974680;0.0009950;-0.0001620
254.0081470;-15.7815250;-7.2703600;7.2117590;-0.9743120;-0.2252023;-4.8701924;344.9725150;1.7473010;0.0101580;41.9095010;6.2407570;-0.0056210;344.9822880;1.7979470;0.0009180;-0.0001540
253.8954450;-15.2944270;-7.2673390;7.2142460;-0.9742128;-0.2256310;-4.8933428;345.4724750;1.7523380;0.0099930;41.9838140;6.2268840;-0.0055980;345.4822620;1.7983870;0.0008460;-0.0001440
253.7825370;-14.8073760;-7.2647460;7.2167960;-0.9741212;-0.2260265;-4.9140982;345.9724360;1.7572900;0.0098200;42.0578310;6.2130400;-0.0055770;345.9822360;1.7987930;0.0007790;-0.0001340
253.6694390;-14.3203690;-7.2625620;7.2194560;-0.9740366;-0.2263908;-4.9324943;346.4723960;1.7621550;0.0096400;42.1315520;6.1992210;-0.0055580;346.4822110;1.7991670;0.0007160;-0.0001260
253.5561660;-13.8334030;-7.2607590;7.2222440;-0.9739588;-0.2267249;-4.9485742;346.9723560;1.7669270;0.0094520;42.2049810;6.1854240;-0.0055410;346.9821850;1.7995100;0.0006570;-0.0001180
253.4427330;-13.3464750;-7.2592970;7.2251420;-0.9738874;-0.2270317;-4.9623827;347.4723160;1.7716040;0.0092580;42.2781170;6.1716500;-0.0055260;347.4821590;1.7998250;0.0006020;-0.0001100
253.3291540;-12.8595800;-7.2581270;7.2280990;-0.9738220;-0.2273121;-4.9739693;347.9722760;1.7761830;0.0090570;42.3509640;6.1578940;-0.0055130;347.9821340;1.8001130;0.0005510;-0.0001020
253.2154400;-12.3727160;-7.2571890;7.2310380;-0.9737621;-0.2275682;-4.9833874;348.4722360;1.7806590;0.0088500;42.4235230;6.1441580;-0.0055020;348.4821080;1.8003760;0.0005030;-0.0000960
253.1016040;-11.8858820;-7.2564110;7.2338580;-0.9737073;-0.2278029;-4.9906897;348.9721970;1.7850310;0.0086380;42.4957960;6.1304390;-0.0054930;348.9820820;1.8006170;0.0004590;-0.0000880
252.9876560;-11.3990730;-7.2557160;7.2364510;-0.9736571;-0.2280171;-4.9959357;349.4721570;1.7892960;0.0084210;42.5677840;6.1167370;-0.0054850;349.4820570;1.8008370;0.0004180;-0.0000820
252.8736060;-10.9122880;-7.2550240;7.2387140;-0.9736117;-0.2282109;-4.9991836;349.9721170;1.7934510;0.0082000;42.6394880;6.1030510;-0.0054800;349.9820310;1.8010360;0.0003800;-0.0000760
252.7594630;-10.4255250;-7.2542540;7.2405600;-0.9735702;-0.2283881;-5.0004931;350.4720770;1.7974940;0.0079750;42.7109120;6.0893820;-0.0054760;350.4820050;1.8012180;0.0003450;-0.0000700
252.6452360;-9.9387820;-7.2533330;7.2419300;-0.9735327;-0.2285477;-4.9999242;350.9720370;1.8014240;0.0077460;42.7820550;6.0757290;-0.0054740;350.9819800;1.8013820;0.0003130;-0.0000640
252.5309330;-9.4520570;-7.2522000;7.2427980;-0.9734986;-0.2286928;-4.9975361;351.4719970;1.8052390;0.0075150;42.8529210;6.0620930;-0.0054730;351.4819540;1.8015310;0.0002830;-0.0000600
252.4165600;-8.9653480;-7.2508080;7.2431760;-0.9734678;-0.2288242;-4.9933887;351.9719580;1.8089370;0.0072810;42.9235100;6.0484740;-0.0054740;351.9819280;1.8016660;0.0002560;-0.0000540
252.3021260;-8.4786530;-7.2491340;7.2431100;-0.9734398;-0.2289430;-4.9875382;352.4719180;1.8125190;0.0070460;42.9938240;6.0348720;-0.0054770;352.4819030;1.8017880;0.0002300;-0.0000520
252.1876350;-7.9919720;-7.2471780;7.2426770;-0.9734149;-0.2290491;-4.9800462;352.9718780;1.8159830;0.0068100;43.0638650;6.0212890;-0.0054810;352.9818770;1.8018970;0.0002070;-0.0000460
252.0730940;-7.5053020;-7.2449650;7.2419760;-0.9733924;-0.2291445;-4.9709667;353.4718380;1.8193290;0.0065740;43.1336340;6.0077230;-0.0054870;353.4818510;1.8019950;0.0001860;-0.0000420
251.9585070;-7.0186440;-7.2425410;7.2411140;-0.9733723;-0.2292301;-4.9603581;353.9717980;1.8225560;0.0063380;43.2031340;5.9941750;-0.0054950;353.9818260;1.8020830;0.0001660;-0.0000400
251.8438800;-6.5319940;-7.2399750;7.2401960;-0.9733541;-0.2293070;-4.9482739;354.4717580;1.8256660;0.0061020;43.2723650;5.9806460;-0.0055030;354.4818000;1.8021620;0.0001480;-0.0000360
251.7292170;-6.0453540;-7.2373480;7.2393170;-0.9733381;-0.2293752;-4.9347704;354.9717190;1.8286580;0.0058670;43.3413280;5.9671360;-0.0055130;354.9817740;1.8022320;0.0001320;-0.0000320
251.6145220;-5.5587210;-7.2347490;7.2385470;-0.9733239;-0.2294355;-4.9199007;355.4716790;1.8315330;0.0056340;43.4100270;5.9536460;-0.0055250;355.4817490;1.8022940;0.0001170;-0.0000300
251.4997980;-5.0720940;-7.2322710;7.2379300;-0.9733112;-0.2294890;-4.9037167;355.9716390;1.8342930;0.0054040;43.4784620;5.9401740;-0.0055370;355.9817230;1.8023490;0.0001030;-0.0000280
251.3850490;-4.5854740;-7.2299970;7.2374810;-0.9733000;-0.2295367;-4.8862726;356.4715990;1.8369370;0.0051750;43.5466340;5.9267230;-0.0055510;356.4816970;1.8023980;0.0000910;-0.0000240
251.2702780;-4.0988590;-7.2279990;7.2371820;-0.9732901;-0.2295786;-4.8676187;356.9715590;1.8394680;0.0049490;43.6145460;5.9132910;-0.0055660;356.9816720;1.8024410;0.0000800;-0.0000220
251.1554870;-3.6122490;-7.2263280;7.2369920;-0.9732816;-0.2296146;-4.8478057;357.4715190;1.8418870;0.0047270;43.6821990;5.8998780;-0.0055820;357.4816460;1.8024780;0.0000700;-0.0000200
251.0406790;-3.1256420;-7.2250120;7.2368490;-0.9732741;-0.2296467;-4.8268819;357.9714800;1.8441950;0.0045070;43.7495930;5.8864860;-0.0056000;357.9816200;1.8025110;0.0000610;-0.0000180
250.9258570;-2.6390400;-7.2240570;7.2366760;-0.9732676;-0.2296740;-4.8048963;358.4714400;1.8463950;0.0042920;43.8167320;5.8731150;-0.0056180;358.4815950;1.8025390;0.0000520;-0.0000180
250.8110220;-2.1524400;-7.2234410;7.2363910;-0.9732621;-0.2296973;-4.7818973;358.9714000;1.8484880;0.0040810;43.8836150;5.8597630;-0.0056380;358.9815690;1.8025630;0.0000450;-0.0000140
250.6961760;-1.6658430;-7.2231220;7.2359140;-0.9732573;-0.2297178;-4.7579313;359.4713600;1.8504760;0.0038730;43.9502450;5.8464320;-0.0056590;359.4815430;1.8025840;0.0000380;-0.0000140
250.5813200;-1.1792480;-7.2230430;7.2351730;-0.9732534;-0.2297343;-4.7330450;359.9713200;1.8523620;0.0036710;44.0166220;5.8331210;-0.0056800;359.9815180;1.8026010;0.0000320;-0.0000120
250.4664570;-0.6926550;-7.2231320;7.2341100;-0.9732502;-0.2297479;-4.7072825;360.4712800;1.8541470;0.0034720;44.0827490;5.8198310;-0.0057030;360.4814920;1.8026150;0.0000260;-0.0000120
250.3515880;-0.2060640;-7.2233180;7.2326850;-0.9732474;-0.2297596;-4.6806872;360.9712410;1.8558350;0.0032790;44.1486270;5.8065620;-0.0057260;360.9814660;1.8026270;0.0000210;-0.0000100
250.2367140;0.2805270;-7.2235250;7.2308770;-0.9732451;-0.2297693;-4.6533022;361.4712010;1.8574270;0.0030900;44.2142560;5.7933130;-0.0057510;361.4814410;1.8026370;0.0000170;-0.0000080
250.1218350;0.7671160;-7.2236870;7.2286930;-0.9732435;-0.2297762;-4.6251721;361.9711610;1.8589260;0.0029060;44.2796390;5.7800860;-0.0057760;361.9814150;1.8026440;0.0000130;-0.0000080
250.0069530;1.2537040;-7.2237460;7.2261600;-0.9732421;-0.2297820;-4.5963370;362.4711210;1.8603330;0.0027260;44.3447770;5.7668790;-0.0058020;362.4813890;1.8026500;0.0000090;-0.0000080
249.8920690;1.7402920;-7.2236540;7.2233330;-0.9732414;-0.2297849;-4.5668374;362.9710810;1.8616530;0.0025520;44.4096710;5.7536930;-0.0058300;362.9813640;1.8026530;0.0000060;-0.0000060
249.7771840;2.2268790;-7.2233750;7.2202910;-0.9732407;-0.2297878;-4.5367108;363.4710410;1.8628860;0.0023830;44.4743220;5.7405280;-0.0058580;363.4813380;1.8026560;0.0000030;-0.0000060
249.6622980;2.7134660;-7.2228820;7.2171320;-0.9732407;-0.2297878;-4.5059994;363.9710020;1.8640360;0.0022180;44.5387310;5.7273840;-0.0058860;363.9813120;1.8026560;0.0000010;-0.0000040
249.5474120;3.2000530;-7.2221610;7.2139730;-0.9732407;-0.2297878;-4.4747388;364.4709620;1.8651050;0.0020580;44.6029010;5.7142610;-0.0059160;364.4812870;1.8026560;-0.0000020;-0.0000060
249.4325260;3.6866400;-7.2212030;7.2109420;-0.9732410;-0.2297869;-4.4429661;364.9709220;1.8660960;0.0019030;44.6668310;5.7011600;-0.0059470;364.9812610;1.8026550;-0.0000040;-0.0000040
249.3176410;4.1732270;-7.2200080;7.2081730;-0.9732417;-0.2297839;-4.4107205;365.4708820;1.8670090;0.0017530;44.7305240;5.6880800;-0.0059780;365.4812350;1.8026520;-0.0000060;-0.0000040
249.2027580;4.6598140;-7.2185850;7.2057910;-0.9732424;-0.2297810;-4.3780329;365.9708420;1.8678490;0.0016070;44.7939810;5.6750210;-0.0060100;365.9812100;1.8026490;-0.0000070;-0.0000020
249.0878760;5.1464010;-7.2169470;7.2039090;-0.9732433;-0.2297771;-4.3449412;366.4708020;1.8686170;0.0014660;44.8572030;5.6619840;-0.0060430;366.4811840;1.8026450;-0.0000090;-0.0000040
248.9729960;5.6329890;-7.2151150;7.2026120;-0.9732442;-0.2297732;-4.3114770;366.9707630;1.8693160;0.0013290;44.9201910;5.6489680;-0.0060770;366.9811580;1.8026410;-0.0000100;-0.0000020
248.8581190;6.1195780;-7.2131130;7.2019460;-0.9732453;-0.2297684;-4.2776736;367.4707230;1.8699470;0.0011960;44.9829460;5.6359740;-0.0061110;367.4811330;1.8026360;-0.0000110;-0.0000020
248.7432450;6.6061670;-7.2109740;7.2019150;-0.9732467;-0.2297625;-4.2435643;367.9706830;1.8705130;0.0010680;45.0454700;5.6230020;-0.0061460;367.9811070;1.8026300;-0.0000120;-0.0000020
248.6283730;7.0927560;-7.2087320;7.2024740;-0.9732481;-0.2297567;-4.2091795;368.4706430;1.8710160;0.0009430;45.1077640;5.6100510;-0.0061820;368.4810810;1.8026240;-0.0000130;-0.0000020
248.5135040;7.5793460;-7.2064250;7.2035290;-0.9732497;-0.2297499;-4.1745505;368.9706030;1.8714570;0.0008230;45.1698280;5.5971230;-0.0062190;368.9810560;1.8026170;-0.0000130;0.0000000
248.3986390;8.0659370;-7.2040920;7.2049410;-0.9732511;-0.2297440;-4.1397057;369.4705630;1.8718390;0.0007060;45.2316650;5.5842170;-0.0062560;369.4810300;1.8026110;-0.0000140;-0.0000020
248.2837770;8.5525280;-7.2017760;7.2065390;-0.9732527;-0.2297372;-4.1046751;369.9705240;1.8721640;0.0005930;45.2932750;5.5713320;-0.0062950;369.9810040;1.8026040;-0.0000140;0.0000000
248.1689190;9.0391210;-7.1995200;7.2081320;-0.9732545;-0.2297294;-4.0694876;370.4704840;1.8724330;0.0004830;45.3546600;5.5584700;-0.0063340;370.4809790;1.8025960;-0.0000150;-0.0000020
248.0540640;9.5257130;-7.1973660;7.2095270;-0.9732561;-0.2297226;-4.0341703;370.9704440;1.8726480;0.0003770;45.4158200;5.5456300;-0.0063740;370.9809530;1.8025890;-0.0000150;0.0000000
247.9392130;10.0123070;-7.1953580;7.2105450;-0.9732580;-0.2297148;-3.9987494;371.4704040;1.8728110;0.0002740;45.4767580;5.5328130;-0.0064140;371.4809270;1.8025810;-0.0000150;0.0000000
247.8243650;10.4989010;-7.1935350;7.2110390;-0.9732596;-0.2297080;-3.9632531;371.9703640;1.8729240;0.0001750;45.5374730;5.5200180;-0.0064560;371.9809020;1.8025740;-0.0000150;0.0000000
247.7095220;10.9854970;-7.1919330;7.2109060;-0.9732614;-0.2297002;-3.9277042;372.4703240;1.8729870;0.0000780;45.5979670;5.5072450;-0.0064980;372.4808760;1.8025660;-0.0000150;0.0000000
247.5946820;11.4720920;-7.1905730;7.2101010;-0.9732633;-0.2296925;-3.8921301;372.9702850;1.8730020;-0.0000160;45.6582420;5.4944950;-0.0065420;372.9808500;1.8025580;-0.0000150;0.0000000
247.4798460;11.9586890;-7.1894620;7.2086340;-0.9732651;-0.2296847;-3.8565539;373.4702450;1.8729720;-0.0001070;45.7182980;5.4817680;-0.0065860;373.4808250;1.8025500;-0.0000150;0.0000000
247.3650140;12.4452860;-7.1885880;7.2065710;-0.9732667;-0.2296779;-3.8209994;373.9702050;1.8728960;-0.0001950;45.7781360;5.4690630;-0.0066310;373.9807990;1.8025430;-0.0000150;0.0000000
247.2501850;12.9318840;-7.1879130;7.2040250;-0.9732685;-0.2296701;-3.7854897;374.4701650;1.8727770;-0.0002810;45.8377580;5.4563810;-0.0066760;374.4807730;1.8025350;-0.0000150;0.0000000
247.1353600;13.4184830;-7.1873760;7.2011430;-0.9732702;-0.2296633;-3.7500475;374.9701250;1.8726150;-0.0003640;45.8971650;5.4437210;-0.0067230;374.9807480;1.8025280;-0.0000150;0.0000000
247.0205390;13.9050830;-7.1868930;7.1980890;-0.9732718;-0.2296564;-3.7146934;375.4700850;1.8724130;-0.0004450;45.9563570;5.4310850;-0.0067710;375.4807220;1.8025210;-0.0000140;0.0000020
246.9057210;14.3916830;-7.1863670;7.1950280;-0.9732734;-0.2296496;-3.6794505;375.9700460;1.8721710;-0.0005240;46.0153360;5.4184710;-0.0068190;375.9806960;1.8025140;-0.0000140;0.0000000
246.7909070;14.8782830;-7.1856980;7.1921030;-0.9732750;-0.2296428;-3.6443378;376.4700060;1.8718900;-0.0006000;46.0741030;5.4058800;-0.0068690;376.4806710;1.8025070;-0.0000130;0.0000020
246.6760960;15.3648850;-7.1847910;7.1894290;-0.9732766;-0.2296360;-3.6093763;376.9699660;1.8715710;-0.0006750;46.1326590;5.3933110;-0.0069190;376.9806450;1.8025000;-0.0000130;0.0000000
246.5612880;15.8514870;-7.1835740;7.1870760;-0.9732780;-0.2296302;-3.5745860;377.4699260;1.8712160;-0.0007470;46.1910050;5.3807660;-0.0069710;377.4806190;1.8024940;-0.0000120;0.0000020
246.4464830;16.3380890;-7.1820070;7.1850710;-0.9732793;-0.2296243;-3.5399853;377.9698860;1.8708250;-0.0008170;46.2491420;5.3682430;-0.0070230;377.9805940;1.8024880;-0.0000120;0.0000000
246.3316810;16.8246920;-7.1800860;7.1833930;-0.9732807;-0.2296185;-3.5055924;378.4698460;1.8703990;-0.0008850;46.3070710;5.3557430;-0.0070770;378.4805680;1.8024820;-0.0000110;0.0000020
246.2168820;17.3112950;-7.1778540;7.1819860;-0.9732819;-0.2296136;-3.4714249;378.9698070;1.8699400;-0.0009520;46.3647930;5.3432660;-0.0071320;378.9805420;1.8024770;-0.0000100;0.0000020
246.1020850;17.7978990;-7.1753880;7.1807670;-0.9732830;-0.2296087;-3.4375029;379.4697670;1.8694480;-0.0010170;46.4223090;5.3308110;-0.0071870;379.4805170;1.8024720;-0.0000090;0.0000020
245.9872900;18.2845030;-7.1727990;7.1796410;-0.9732839;-0.2296049;-3.4038406;379.9697270;1.8689240;-0.0010800;46.4796200;5.3183790;-0.0072440;379.9804910;1.8024680;-0.0000080;0.0000020
245.8724980;18.7711080;-7.1702130;7.1785140;-0.9732848;-0.2296010;-3.3704550;380.4696870;1.8683690;-0.0011410;46.5367270;5.3059700;-0.0073020;380.4804650;1.8024640;-0.0000070;0.0000020
245.7577080;19.2577120;-7.1677620;7.1773040;-0.9732858;-0.2295971;-3.3373634;380.9696470;1.8677830;-0.0012000;46.5936320;5.2935830;-0.0073610;380.9804400;1.8024600;-0.0000060;0.0000020
245.6429190;19.7443170;-7.1655640;7.1759520;-0.9732865;-0.2295942;-3.3045809;381.4696070;1.8671690;-0.0012580;46.6503340;5.2812190;-0.0074210;381.4804140;1.8024570;-0.0000050;0.0000020
245.5281310;20.2309220;-7.1637110;7.1744280;-0.9732869;-0.2295922;-3.2721224;381.9695680;1.8665250;-0.0013150;46.7068360;5.2688770;-0.0074820;381.9803880;1.8024550;-0.0000040;0.0000020
245.4133450;20.7175270;-7.1622620;7.1727330;-0.9732874;-0.2295903;-3.2400024;382.4695280;1.8658540;-0.0013700;46.7631370;5.2565580;-0.0075440;382.4803630;1.8024530;-0.0000030;0.0000020
245.2985590;21.2041320;-7.1612320;7.1708920;-0.9732876;-0.2295893;-3.2082364;382.9694880;1.8651560;-0.0014230;46.8192400;5.2442610;-0.0076080;382.9803370;1.8024520;-0.0000020;0.0000020
245.1837740;21.6907360;-7.1605980;7.1689560;-0.9732878;-0.2295883;-3.1768378;383.4694480;1.8644310;-0.0014750;46.8751440;5.2319860;-0.0076720;383.4803110;1.8024510;-0.0000010;0.0000020
245.0689890;22.1773410;-7.1603020;7.1669860;-0.9732878;-0.2295883;-3.1458194;383.9694080;1.8636810;-0.0015260;46.9308520;5.2197330;-0.0077380;383.9802860;1.8024510;0.0000000;0.0000020
244.9542050;22.6639450;-7.1602570;7.1650530;-0.9732878;-0.2295883;-3.1151943;384.4693680;1.8629060;-0.0015750;46.9863630;5.2075030;-0.0078050;384.4802600;1.8024510;0.0000020;0.0000040
244.8394200;23.1505490;-7.1603620;7.1632180;-0.9732876;-0.2295893;-3.0849761;384.9693290;1.8621070;-0.0016230;47.0416780;5.1952940;-0.0078740;384.9802340;1.8024520;0.0000030;0.0000020
244.7246340;23.6371520;-7.1605120;7.1615340;-0.9732871;-0.2295912;-3.0551763;385.4692890;1.8612840;-0.0016690;47.0968000;5.1831080;-0.0079430;385.4802090;1.8024540;0.0000040;0.0000020
244.6098470;24.1237550;-7.1606090;7.1600350;-0.9732865;-0.2295942;-3.0258071;385.9692490;1.8604380;-0.0017140;47.1517280;5.1709430;-0.0080140;385.9801830;1.8024570;0.0000060;0.0000040
244.4950590;24.6103580;-7.1605740;7.1587330;-0.9732858;-0.2295971;-2.9968810;386.4692090;1.8595710;-0.0017580;47.2064630;5.1587990;-0.0080860;386.4801570;1.8024600;0.0000070;0.0000020
244.3802690;25.0969590;-7.1603490;7.1576210;-0.9732848;-0.2296010;-2.9684085;386.9691690;1.8586810;-0.0018000;47.2610070;5.1466770;-0.0081600;386.9801320;1.8024640;0.0000080;0.0000020
244.2654780;25.5835600;-7.1599010;7.1566750;-0.9732839;-0.2296049;-2.9403993;387.4691290;1.8577710;-0.0018410;47.3153600;5.1345770;-0.0082340;387.4801060;1.8024680;0.0000100;0.0000040
244.1506840;26.0701600;-7.1592260;7.1558560;-0.9732828;-0.2296097;-2.9128664;387.9690900;1.8568410;-0.0018810;47.3695230;5.1224980;-0.0083100;387.9800800;1.8024730;0.0000110;0.0000020
244.0358870;26.5567590;-7.1583400;7.1551210;-0.9732814;-0.2296156;-2.8858177;388.4690500;1.8558900;-0.0019200;47.4234970;5.1104410;-0.0083880;388.4800550;1.8024790;0.0000130;0.0000040
243.9210880;27.0433570;-7.1572790;7.1544240;-0.9732798;-0.2296224;-2.8592628;388.9690100;1.8549210;-0.0019570;47.4772830;5.0984040;-0.0084660;388.9800290;1.8024860;0.0000140;0.0000020
243.8062850;27.5299540;-7.1560890;7.1537250;-0.9732782;-0.2296292;-2.8332145;389.4689700;1.8539340;-0.0019930;47.5308820;5.0863890;-0.0085460;389.4800030;1.8024930;0.0000150;0.0000020
243.6914780;28.0165500;-7.1548240;7.1529880;-0.9732761;-0.2296379;-2.8076784;389.9689300;1.8529290;-0.0020280;47.5842940;5.0743950;-0.0086270;389.9799780;1.8025020;0.0000170;0.0000040
243.5766670;28.5031440;-7.1535390;7.1521870;-0.9732743;-0.2296457;-2.7826655;390.4688900;1.8519070;-0.0020620;47.6375200;5.0624220;-0.0087100;390.4799520;1.8025100;0.0000180;0.0000020
243.4618520;28.9897370;-7.1522840;7.1513050;-0.9732720;-0.2296555;-2.7581832;390.9688510;1.8508680;-0.0020940;47.6905620;5.0504690;-0.0087940;390.9799260;1.8025200;0.0000200;0.0000040
243.3470330;29.4763290;-7.1511010;7.1503290;-0.9732697;-0.2296652;-2.7342394;391.4688110;1.8498130;-0.0021260;47.7434200;5.0385380;-0.0088790;391.4799010;1.8025300;0.0000210;0.0000020
243.2322080;29.9629190;-7.1500200;7.1492540;-0.9732672;-0.2296759;-2.7108442;391.9687710;1.8487430;-0.0021560;47.7960950;5.0266260;-0.0089660;391.9798750;1.8025410;0.0000220;0.0000020
243.1173780;30.4495070;-7.1490620;7.1480770;-0.9732646;-0.2296866;-2.6880041;392.4687310;1.8476580;-0.0021850;47.8485870;5.0147360;-0.0090540;392.4798490;1.8025520;0.0000240;0.0000040
243.0025420;30.9360930;-7.1482370;7.1467990;-0.9732619;-0.2296983;-2.6657261;392.9686910;1.8465580;-0.0022130;47.9008980;5.0028660;-0.0091430;392.9798240;1.8025640;0.0000250;0.0000020
242.8877010;31.4226780;-7.1475400;7.1454240;-0.9732589;-0.2297109;-2.6440161;393.4686510;1.8454450;-0.0022400;47.9530280;4.9910170;-0.0092340;393.4797980;1.8025770;0.0000260;0.0000020
242.7728530;31.9092610;-7.1469600;7.1439600;-0.9732559;-0.2297236;-2.6228832;393.9686120;1.8443190;-0.0022660;48.0049790;4.9791880;-0.0093260;393.9797720;1.8025900;0.0000270;0.0000020
242.6579990;32.3958410;-7.1464780;7.1424160;-0.9732527;-0.2297372;-2.6023329;394.4685720;1.8431800;-0.0022900;48.0567500;4.9673790;-0.0094190;394.4797470;1.8026040;0.0000280;0.0000020
242.5431380;32.8824200;-7.1460650;7.1408080;-0.9732495;-0.2297508;-2.5823717;394.9685320;1.8420290;-0.0023140;48.1083430;4.9555910;-0.0095140;394.9797210;1.8026180;0.0000290;0.0000020
242.4282700;33.3689970;-7.1456900;7.1391550;-0.9732460;-0.2297654;-2.5630059;395.4684920;1.8408660;-0.0023370;48.1597590;4.9438230;-0.0096100;395.4796950;1.8026330;0.0000300;0.0000020
242.3133940;33.8555710;-7.1453160;7.1374780;-0.9732424;-0.2297810;-2.5442397;395.9684520;1.8396930;-0.0023580;48.2109980;4.9320750;-0.0097080;395.9796700;1.8026490;0.0000310;0.0000020
242.1985120;34.3421430;-7.1449030;7.1358020;-0.9732389;-0.2297956;-2.5260796;396.4684120;1.8385080;-0.0023790;48.2620600;4.9203470;-0.0098070;396.4796440;1.8026640;0.0000320;0.0000020
242.0836210;34.8287130;-7.1444110;7.1341490;-0.9732350;-0.2298122;-2.5085311;396.9683730;1.8373140;-0.0023990;48.3129480;4.9086390;-0.0099070;396.9796180;1.8026810;0.0000330;0.0000020
241.9687230;35.3152810;-7.1438000;7.1325460;-0.9732313;-0.2298277;-2.4915988;397.4683330;1.8361100;-0.0024170;48.3636610;4.8969520;-0.0100080;397.4795930;1.8026970;0.0000330;0.0000000
241.8538170;35.8018460;-7.1430320;7.1310150;-0.9732274;-0.2298443;-2.4752860;397.9682930;1.8348970;-0.0024350;48.4142010;4.8852840;-0.0101110;397.9795670;1.8027140;0.0000340;0.0000020
241.7389020;36.2884090;-7.1420770;7.1295770;-0.9732235;-0.2298608;-2.4595995;398.4682530;1.8336760;-0.0024520;48.4645670;4.8736370;-0.0102150;398.4795410;1.8027310;0.0000350;0.0000020
241.6239790;36.7749690;-7.1409140;7.1282510;-0.9732194;-0.2298783;-2.4445423;398.9682130;1.8324460;-0.0024670;48.5147610;4.8620100;-0.0103210;398.9795150;1.8027490;0.0000350;0.0000000
241.5090480;37.2615260;-7.1395350;7.1270530;-0.9732155;-0.2298949;-2.4301185;399.4681730;1.8312090;-0.0024820;48.5647840;4.8504030;-0.0104280;399.4794900;1.8027660;0.0000350;0.0000000
241.3941090;37.7480810;-7.1379500;7.1259970;-0.9732113;-0.2299124;-2.4163297;399.9681340;1.8299640;-0.0024960;48.6146360;4.8388160;-0.0105360;399.9794640;1.8027840;0.0000360;0.0000020
241.2791600;38.2346330;-7.1361870;7.1250930;-0.9732072;-0.2299299;-2.4031831;400.4680940;1.8287130;-0.0025090;48.6643180;4.8272490;-0.0106460;400.4794380;1.8028020;0.0000360;0.0000000
241.1642030;38.7211830;-7.1342930;7.1243470;-0.9732030;-0.2299474;-2.3906794;400.9680540;1.8274550;-0.0025210;48.7138310;4.8157020;-0.0107570;400.9794130;1.8028200;0.0000360;0.0000000
241.0492380;39.2077300;-7.1323310;7.1237600;-0.9731989;-0.2299650;-2.3788213;401.4680140;1.8261920;-0.0025330;48.7631750;4.8041750;-0.0108690;401.4793870;1.8028380;0.0000360;0.0000000
240.9342640;39.6942750;-7.1303790;7.1233230;-0.9731948;-0.2299825;-2.3676132;401.9679740;1.8249230;-0.0025430;48.8123510;4.7926690;-0.0109820;401.9793610;1.8028560;0.0000360;0.0000000
